product_id,observations,actual_demand,hgb_total_abs_error,catboost_total_abs_error,hgb_mean_abs_error,catboost_mean_abs_error,hgb_mean_error,catboost_mean_error
703,2,6,5.285864027870785,1.6684679863510201,2.6429320139353925,0.8342339931755101,2.6429320139353925,0.3256131509555873
704,15,33,59.955806282162065,40.08942726270854,3.997053752144138,2.6726284841805694,3.501835622526909,1.029045231296702
705,19,49,58.21570826477246,25.704693963635442,3.06398464551434,1.3528786296650233,3.06398464551434,-0.14275856926841743
706,64,858,587.9437495553238,573.8103052440927,9.186621086801935,8.965786019438948,-1.505359540731803,-0.7989570859644809
707,60,224,161.59486355891204,111.99970588650147,2.6932477259818675,1.8666617647750245,1.9385182653538706,-0.5271209122727001
708,63,767,651.0237264452904,625.4130689603729,10.33370994357604,9.92719157079957,-0.30288375275888924,-2.6695549609238047
709,23,309,243.79799138413682,266.94322529812234,10.599912668875515,11.606227186874884,-0.9254902541364901,0.5731061912162193
710,41,451,272.0773292641927,288.52413418655277,6.636032421077871,7.037174004550067,3.0061763668568497,3.480440057974051
711,50,650,458.7601852872353,441.7351054550313,9.175203705744705,8.834702109100625,1.3392715564828115,0.6887859239507556
712,71,1365,1143.2988428527326,1139.6552689034304,16.102800603559615,16.051482660611697,0.9934461339378163,1.393655362662575
713,37,384,370.8846232015087,377.77908698907504,10.023908735175912,10.210245594299325,-0.540523234404946,-0.973264737668917
714,58,590,433.551914338911,395.59302817742235,7.475033005843293,6.820569451334868,0.12945503614950568,-2.01363227938902
715,50,1192,1211.5387731924384,1169.7221699958636,24.23077546384877,23.39444339991727,-6.873147738014841,-9.050528010885511
716,43,706,799.7685534465359,773.6575112899465,18.59926868480316,17.992035146277825,-2.1170754155346576,-2.647114380559492
717,65,1603,1643.3498792149226,1484.5699120689465,25.282305834075732,22.83953710875302,-5.668671705476071,-9.435617556804456
718,52,1064,1142.4443494573156,1077.4836153850556,21.970083643409914,20.720838757404916,-3.748327422792514,-6.063041100799764
719,69,784,627.796798247444,592.3362054284946,9.098504322426725,8.584582687369487,-0.15449144339507995,-1.8666065333310107
720,37,301,266.22897448987055,254.4512052807288,7.19537768891542,6.877059602181859,4.489096838109877,3.7818406879167665
724,54,576,441.2451285208304,493.03303241617505,8.171206083719081,9.130241341040279,1.6689540525477573,3.883990514642141
725,44,166,139.2502440565606,99.71545296830365,3.164778274012741,2.266260294734174,2.0070133847841447,0.24003185057651646
726,43,177,196.0897795182662,150.33552046169098,4.560227430657354,3.49617489445793,3.2173784423089855,0.814259375684039
727,44,226,212.0708289806227,160.21321966144998,4.819791567741425,3.641209537760227,1.969325392415751,-0.8009383064325285
730,12,54,91.89150882965899,64.53109643877472,7.657625735804916,5.377591369897893,7.567765804127454,4.068261224244452
731,9,63,52.11053231022801,36.291889572169424,5.79005914558089,4.032432174685492,5.687473779951276,2.0096448969378398
732,1,2,5.414162530688999,1.1740538454664247,5.414162530688999,1.1740538454664247,5.414162530688999,1.1740538454664247
733,11,12,63.296221045485765,36.099328111554506,5.7542019132259785,3.2817571010504096,5.7542019132259785,3.2817571010504096
